Training batches: 7 Validation batches: 12
ANN(
  (layers): Sequential(
    (0): Linear(in_features=13, out_features=13, bias=True)
    (1): ReLU()
    (2): Linear(in_features=13, out_features=13, bias=True)
    (3): ReLU()
    (4): Linear(in_features=13, out_features=3, bias=True)
  )
)
Epoch [1] Train [1/7]	Acc 50.000 (50.000)	Loss 1.098e+00 (1.098e+00)	Time  0.010 ( 0.010)
Epoch [3] Train [2/7]	Acc 100.000 (94.000)	Loss 4.858e-01 (5.202e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [3/7]	Acc 81.000 (89.667)	Loss 6.430e-01 (5.611e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [4/7]	Acc 94.000 (90.750)	Loss 3.588e-01 (5.106e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [5/7]	Acc 88.000 (90.200)	Loss 4.133e-01 (4.911e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [6/7]	Acc 94.000 (90.833)	Loss 5.007e-01 (4.927e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [7/7]**	Acc 100.000 (91.111)	Loss 6.021e-01 (4.960e-01)	Time  0.001 ( 0.001)
Epoch [3] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 5.302e-01 (5.302e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 5.142e-01 (5.222e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 5.817e-01 (5.420e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 5.699e-03 (4.079e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 5/12]	Accuracy  0.000 (80.000)	Loss 8.606e-01 (4.985e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 6/12]	Accuracy 100.000 (83.333)	Loss 4.543e-01 (4.911e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 7/12]	Accuracy 100.000 (85.714)	Loss 2.726e-02 (4.248e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 8/12]	Accuracy 100.000 (87.500)	Loss 2.732e-01 (4.059e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 9/12]	Accuracy 100.000 (88.889)	Loss 7.317e-01 (4.421e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [10/12]	Accuracy 100.000 (90.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [3] Val [11/12]	Accuracy 100.000 (90.909)	Loss 3.087e-02 (nan)	Time  0.000 ( 0.000)
Epoch [3] Val [12/12]**	Accuracy 100.000 (91.667)	Loss 5.206e-01 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [3/10] 	Accuracy 91.667 	Best False 	Time(s) 0:00:00.009624 	Avg Time(s) 0:00:00.012142
Epoch [4] Train [1/7]	Acc 100.000 (100.000)	Loss 3.137e-01 (3.137e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [2/7]	Acc 81.000 (90.500)	Loss 4.782e-01 (3.959e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [3/7]	Acc 88.000 (89.667)	Loss 3.831e-01 (3.917e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [4/7]	Acc 94.000 (90.750)	Loss 2.253e-01 (3.501e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [5/7]	Acc 88.000 (90.200)	Loss 3.493e-01 (3.499e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [6/7]	Acc 94.000 (90.833)	Loss 2.718e-01 (3.369e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [7/7]**	Acc 100.000 (91.111)	Loss 8.705e-02 (3.293e-01)	Time  0.001 ( 0.001)
Epoch [4] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 1.678e-01 (1.678e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 1.923e-01 (1.801e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 2.701e-01 (2.101e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 1.298e-03 (1.579e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 5/12]	Accuracy  0.000 (80.000)	Loss 1.046e+00 (3.356e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 6/12]	Accuracy 100.000 (83.333)	Loss 1.238e-01 (3.003e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 7/12]	Accuracy 100.000 (85.714)	Loss 5.382e-03 (2.581e-01)	Time  0.001 ( 0.000)
Epoch [4] Val [ 8/12]	Accuracy 100.000 (87.500)	Loss 1.729e-01 (2.475e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 9/12]	Accuracy  0.000 (77.778)	Loss 8.493e-01 (3.144e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [10/12]	Accuracy 100.000 (80.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [4] Val [11/12]	Accuracy 100.000 (81.818)	Loss 5.241e-03 (nan)	Time  0.000 ( 0.000)
Epoch [4] Val [12/12]**	Accuracy 100.000 (83.333)	Loss 1.628e-01 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [4/10] 	Accuracy 83.333 	Best False 	Time(s) 0:00:00.010832 	Avg Time(s) 0:00:00.011821
Epoch [5] Train [1/7]	Acc 94.000 (94.000)	Loss 2.324e-01 (2.324e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [2/7]	Acc 100.000 (97.000)	Loss 1.010e-01 (1.667e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [3/7]	Acc 88.000 (94.000)	Loss 2.860e-01 (2.065e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [4/7]	Acc 88.000 (92.500)	Loss 2.614e-01 (2.202e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [5/7]	Acc 88.000 (91.600)	Loss 3.491e-01 (2.460e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [6/7]	Acc 88.000 (91.000)	Loss 1.758e-01 (2.343e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [7/7]**	Acc 100.000 (91.273)	Loss 3.371e-02 (2.282e-01)	Time  0.001 ( 0.001)
Epoch [5] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 3.985e-02 (3.985e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 5.705e-02 (4.845e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 1.106e-01 (6.916e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 5.987e-04 (5.202e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 5/12]	Accuracy  0.000 (80.000)	Loss 1.245e+00 (2.906e-01)	Time  0.000 ( 0.000)
Epoch [5] Val [ 6/12]	Accuracy 100.000 (83.333)	Loss 2.294e-02 (2.460e-01)	Time  0.000 ( 0.000)
Epoch [5] Val [ 7/12]	Accuracy 100.000 (85.714)	Loss 1.372e-03 (2.111e-01)	Time  0.000 ( 0.000)
Epoch [5] Val [ 8/12]	Accuracy 100.000 (87.500)	Loss 1.266e-01 (2.005e-01)	Time  0.000 ( 0.000)
Epoch [5] Val [ 9/12]	Accuracy  0.000 (77.778)	Loss 1.028e+00 (2.924e-01)	Time  0.000 ( 0.000)
Epoch [5] Val [10/12]	Accuracy 100.000 (80.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [5] Val [11/12]	Accuracy 100.000 (81.818)	Loss 1.263e-03 (nan)	Time  0.000 ( 0.000)
Epoch [5] Val [12/12]**	Accuracy 100.000 (83.333)	Loss 3.745e-02 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [5/10] 	Accuracy 83.333 	Best False 	Time(s) 0:00:00.010444 	Avg Time(s) 0:00:00.011551
Epoch [6] Train [1/7]	Acc 88.000 (88.000)	Loss 1.861e-01 (1.861e-01)	Time  0.001 ( 0.001)
Epoch [6] Train [2/7]	Acc 88.000 (88.000)	Loss 2.412e-01 (2.137e-01)	Time  0.002 ( 0.002)
Epoch [6] Train [3/7]	Acc 94.000 (90.000)	Loss 2.071e-01 (2.115e-01)	Time  0.002 ( 0.002)
Epoch [6] Train [4/7]	Acc 94.000 (91.000)	Loss 1.955e-01 (2.075e-01)	Time  0.001 ( 0.001)
Epoch [6] Train [5/7]	Acc 88.000 (90.400)	Loss 2.115e-01 (2.083e-01)	Time  0.001 ( 0.001)
Epoch [6] Train [6/7]	Acc 94.000 (91.000)	Loss 1.839e-01 (2.042e-01)	Time  0.001 ( 0.001)
Epoch [6] Train [7/7]**	Acc 100.000 (91.273)	Loss 1.760e-03 (1.981e-01)	Time  0.001 ( 0.001)
Epoch [6] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 2.430e-02 (2.430e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 3.297e-02 (2.863e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 8.859e-02 (4.862e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 2.863e-04 (3.654e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 5/12]	Accuracy  0.000 (80.000)	Loss 8.660e-01 (2.024e-01)	Time  0.000 ( 0.000)
Epoch [6] Val [ 6/12]	Accuracy 100.000 (83.333)	Loss 9.054e-03 (1.702e-01)	Time  0.000 ( 0.000)
Epoch [6] Val [ 7/12]	Accuracy 100.000 (85.714)	Loss 2.699e-04 (1.459e-01)	Time  0.000 ( 0.000)
Epoch [6] Val [ 8/12]	Accuracy 100.000 (87.500)	Loss 6.676e-02 (1.360e-01)	Time  0.000 ( 0.000)
Epoch [6] Val [ 9/12]	Accuracy  0.000 (77.778)	Loss 9.459e-01 (2.260e-01)	Time  0.000 ( 0.000)
Epoch [6] Val [10/12]	Accuracy 100.000 (80.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [6] Val [11/12]	Accuracy 100.000 (81.818)	Loss 2.579e-04 (nan)	Time  0.000 ( 0.000)
Epoch [6] Val [12/12]**	Accuracy 100.000 (83.333)	Loss 2.227e-02 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [6/10] 	Accuracy 83.333 	Best False 	Time(s) 0:00:00.011181 	Avg Time(s) 0:00:00.011496
Epoch [7] Train [1/7]	Acc 94.000 (94.000)	Loss 1.872e-01 (1.872e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [2/7]	Acc 88.000 (91.000)	Loss 3.335e-01 (2.604e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [3/7]	Acc 100.000 (94.000)	Loss 5.593e-02 (1.922e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [4/7]	Acc 88.000 (92.500)	Loss 2.737e-01 (2.126e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [5/7]	Acc 100.000 (94.000)	Loss 6.308e-02 (1.827e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [6/7]	Acc 94.000 (94.000)	Loss 1.167e-01 (1.717e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [7/7]**	Acc 100.000 (94.182)	Loss 2.252e-02 (1.672e-01)	Time  0.001 ( 0.001)
Epoch [7] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 3.005e-02 (3.005e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 4.216e-02 (3.610e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 1.420e-01 (7.139e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 1.110e-04 (5.357e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 3.826e-01 (1.194e-01)	Time  0.000 ( 0.000)
Epoch [7] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 9.637e-03 (1.011e-01)	Time  0.000 ( 0.000)
Epoch [7] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 3.838e-05 (8.664e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 8/12]	Accuracy 100.000 (100.000)	Loss 2.238e-02 (7.861e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 9/12]	Accuracy 100.000 (100.000)	Loss 6.725e-01 (1.446e-01)	Time  0.000 ( 0.000)
Epoch [7] Val [10/12]	Accuracy 100.000 (100.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [7] Val [11/12]	Accuracy 100.000 (100.000)	Loss 4.220e-05 (nan)	Time  0.000 ( 0.000)
Epoch [7] Val [12/12]**	Accuracy 100.000 (100.000)	Loss 2.624e-02 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [7/10] 	Accuracy 100.000 	Best False 	Time(s) 0:00:00.010627 	Avg Time(s) 0:00:00.011377
Epoch [8] Train [1/7]	Acc 94.000 (94.000)	Loss 1.697e-01 (1.697e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [2/7]	Acc 94.000 (94.000)	Loss 1.396e-01 (1.547e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [3/7]	Acc 100.000 (96.000)	Loss 4.765e-02 (1.190e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [4/7]	Acc 100.000 (97.000)	Loss 3.861e-02 (9.889e-02)	Time  0.001 ( 0.001)
Epoch [8] Train [5/7]	Acc 88.000 (95.200)	Loss 2.334e-01 (1.258e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [6/7]	Acc 88.000 (94.000)	Loss 2.546e-01 (1.473e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [7/7]**	Acc 100.000 (94.182)	Loss 1.349e-04 (1.428e-01)	Time  0.001 ( 0.001)
Epoch [8] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 2.009e-02 (2.009e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 3.047e-02 (2.528e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 8.051e-02 (4.369e-02)	Time  0.001 ( 0.000)
Epoch [8] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 4.852e-05 (3.278e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 1.691e-01 (6.004e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 4.720e-03 (5.082e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 1.335e-05 (4.356e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [ 8/12]	Accuracy 100.000 (100.000)	Loss 2.119e-02 (4.077e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [ 9/12]	Accuracy 100.000 (100.000)	Loss 4.567e-01 (8.698e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [10/12]	Accuracy 100.000 (100.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [8] Val [11/12]	Accuracy 100.000 (100.000)	Loss 1.657e-05 (nan)	Time  0.000 ( 0.000)
Epoch [8] Val [12/12]**	Accuracy 100.000 (100.000)	Loss 1.661e-02 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [8/10] 	Accuracy 100.000 	Best False 	Time(s) 0:00:00.010068 	Avg Time(s) 0:00:00.011218
Epoch [9] Train [1/7]	Acc 88.000 (88.000)	Loss 2.569e-01 (2.569e-01)	Time  0.001 ( 0.001)
Epoch [9] Train [2/7]	Acc 100.000 (94.000)	Loss 2.214e-02 (1.395e-01)	Time  0.001 ( 0.001)
Epoch [9] Train [3/7]	Acc 100.000 (96.000)	Loss 3.656e-02 (1.052e-01)	Time  0.001 ( 0.001)
Epoch [9] Train [4/7]	Acc 88.000 (94.000)	Loss 2.234e-01 (1.348e-01)	Time  0.001 ( 0.001)
Epoch [9] Train [5/7]	Acc 100.000 (95.200)	Loss 3.870e-02 (1.155e-01)	Time  0.001 ( 0.001)
Epoch [9] Train [6/7]	Acc 88.000 (94.000)	Loss 1.597e-01 (1.229e-01)	Time  0.001 ( 0.001)
Epoch [9] Train [7/7]**	Acc 100.000 (94.182)	Loss 1.224e-02 (1.196e-01)	Time  0.001 ( 0.001)
Epoch [9] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 1.742e-02 (1.742e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 4.293e-02 (3.017e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 9.242e-02 (5.092e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 2.086e-05 (3.820e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 7.605e-02 (4.577e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 5.849e-03 (3.911e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 3.815e-06 (3.353e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 8/12]	Accuracy 100.000 (100.000)	Loss 1.424e-02 (3.112e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 9/12]	Accuracy 100.000 (100.000)	Loss 3.050e-01 (6.155e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [10/12]	Accuracy 100.000 (100.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [9] Val [11/12]	Accuracy 100.000 (100.000)	Loss 5.364e-06 (nan)	Time  0.000 ( 0.000)
Epoch [9] Val [12/12]**	Accuracy 100.000 (100.000)	Loss 1.357e-02 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [9/10] 	Accuracy 100.000 	Best False 	Time(s) 0:00:00.010658 	Avg Time(s) 0:00:00.011159
Epoch [10] Train [1/7]	Acc 88.000 (88.000)	Loss 1.875e-01 (1.875e-01)	Time  0.001 ( 0.001)
Epoch [10] Train [2/7]	Acc 94.000 (91.000)	Loss 1.030e-01 (1.452e-01)	Time  0.001 ( 0.001)
Epoch [10] Train [3/7]	Acc 100.000 (94.000)	Loss 8.052e-02 (1.237e-01)	Time  0.001 ( 0.001)
Epoch [10] Train [4/7]	Acc 100.000 (95.500)	Loss 6.927e-02 (1.101e-01)	Time  0.001 ( 0.001)
Epoch [10] Train [5/7]	Acc 94.000 (95.200)	Loss 1.432e-01 (1.167e-01)	Time  0.001 ( 0.001)
Epoch [10] Train [6/7]	Acc 100.000 (96.000)	Loss 6.183e-02 (1.076e-01)	Time  0.001 ( 0.001)
Epoch [10] Train [7/7]**	Acc 100.000 (96.121)	Loss 2.171e-02 (1.049e-01)	Time  0.001 ( 0.001)
Epoch [10] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 7.397e-03 (7.397e-03)	Time  0.000 ( 0.000)
Epoch [10] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 3.891e-02 (2.316e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 6.307e-02 (3.646e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 1.407e-05 (2.735e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 7.945e-02 (3.777e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 4.418e-03 (3.221e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 1.311e-06 (2.761e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 8/12]	Accuracy 100.000 (100.000)	Loss 1.347e-02 (2.584e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 9/12]	Accuracy 100.000 (100.000)	Loss 3.780e-01 (6.497e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [10/12]	Accuracy 100.000 (100.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [10] Val [11/12]	Accuracy 100.000 (100.000)	Loss 2.146e-06 (nan)	Time  0.000 ( 0.000)
Epoch [10] Val [12/12]**	Accuracy 100.000 (100.000)	Loss 6.056e-03 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [10/10]** 	Accuracy 100.000 	Best False 	Time(s) 0:00:00.008517 	Avg Time(s) 0:00:00.010897

Completed [10]  	Time 0:00:00.108988 	Best Accuracy 100.000 	Best Epoch 2
