Training batches: 7 Validation batches: 12
ANN(
  (layers): Sequential(
    (0): Linear(in_features=13, out_features=13, bias=True)
    (1): ReLU()
    (2): Linear(in_features=13, out_features=13, bias=True)
    (3): ReLU()
    (4): Linear(in_features=13, out_features=3, bias=True)
  )
)
Epoch [1] Train [1/7]	Acc 50.000 (50.000)	Loss 1.070e+00 (1.070e+00)	Time  0.005 ( 0.005)
Saved best model to ../../models/cdetect_ann_model_best.pth.tar

Epoch Stats [1/10] 	Accuracy 50.000 	Best True 	Time(s) 0:00:00.013523 	Avg Time(s) 0:00:00.013531
Epoch [2] Train [1/7]	Acc 62.000 (62.000)	Loss 9.427e-01 (9.427e-01)	Time  0.001 ( 0.001)
Epoch [2] Train [2/7]	Acc 38.000 (50.000)	Loss 9.945e-01 (9.686e-01)	Time  0.001 ( 0.001)
Epoch [2] Train [3/7]	Acc 62.000 (54.000)	Loss 8.574e-01 (9.315e-01)	Time  0.001 ( 0.001)
Epoch [2] Train [4/7]	Acc 56.000 (54.500)	Loss 9.239e-01 (9.296e-01)	Time  0.001 ( 0.001)
Epoch [2] Train [5/7]	Acc 75.000 (58.600)	Loss 7.760e-01 (8.989e-01)	Time  0.001 ( 0.001)
Epoch [2] Train [6/7]	Acc 94.000 (64.500)	Loss 7.002e-01 (8.658e-01)	Time  0.001 ( 0.001)
Epoch [2] Train [7/7]**	Acc 67.000 (64.576)	Loss 6.721e-01 (8.599e-01)	Time  0.001 ( 0.001)
Epoch [2] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 4.617e-01 (4.617e-01)	Time  0.000 ( 0.000)
Epoch [2] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 3.701e-01 (4.159e-01)	Time  0.000 ( 0.000)
Epoch [2] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 6.279e-01 (4.866e-01)	Time  0.000 ( 0.000)
Epoch [2] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 5.426e-01 (5.006e-01)	Time  0.000 ( 0.000)
Epoch [2] Val [ 5/12]	Accuracy  0.000 (80.000)	Loss 1.187e+00 (6.379e-01)	Time  0.000 ( 0.000)
Epoch [2] Val [ 6/12]	Accuracy 100.000 (83.333)	Loss 3.100e-01 (5.833e-01)	Time  0.000 ( 0.000)
Epoch [2] Val [ 7/12]	Accuracy 100.000 (85.714)	Loss 9.260e-01 (6.322e-01)	Time  0.000 ( 0.000)
Epoch [2] Val [ 8/12]	Accuracy  0.000 (75.000)	Loss 1.322e+00 (7.184e-01)	Time  0.000 ( 0.000)
Epoch [2] Val [ 9/12]	Accuracy  0.000 (66.667)	Loss 1.045e+00 (7.547e-01)	Time  0.000 ( 0.000)
Epoch [2] Val [10/12]	Accuracy 100.000 (70.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [2] Val [11/12]	Accuracy  0.000 (63.636)	Loss 9.997e-01 (nan)	Time  0.000 ( 0.000)
Epoch [2] Val [12/12]**	Accuracy 100.000 (66.667)	Loss 4.716e-01 (nan)	Time  0.000 ( 0.000)
Saved best model to ../../models/cdetect_ann_model_best.pth.tar

Epoch Stats [2/10] 	Accuracy 66.667 	Best True 	Time(s) 0:00:00.008844 	Avg Time(s) 0:00:00.011202
Epoch [3] Train [1/7]	Acc 69.000 (69.000)	Loss 7.226e-01 (7.226e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [2/7]	Acc 100.000 (84.500)	Loss 4.747e-01 (5.986e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [3/7]	Acc 69.000 (79.333)	Loss 7.023e-01 (6.332e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [4/7]	Acc 75.000 (78.250)	Loss 6.705e-01 (6.425e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [5/7]	Acc 81.000 (78.800)	Loss 6.185e-01 (6.377e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [6/7]	Acc 100.000 (82.333)	Loss 2.821e-01 (5.785e-01)	Time  0.001 ( 0.001)
Epoch [3] Train [7/7]**	Acc 100.000 (82.869)	Loss 2.901e-01 (5.697e-01)	Time  0.001 ( 0.001)
Epoch [3] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 1.419e-01 (1.419e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 1.086e-01 (1.253e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 2.720e-01 (1.742e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 1.102e-01 (1.582e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 5/12]	Accuracy  0.000 (80.000)	Loss 1.065e+00 (3.395e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 6/12]	Accuracy 100.000 (83.333)	Loss 7.090e-02 (2.947e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 7/12]	Accuracy 100.000 (85.714)	Loss 6.420e-01 (3.444e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 8/12]	Accuracy  0.000 (75.000)	Loss 1.360e+00 (4.713e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [ 9/12]	Accuracy 100.000 (77.778)	Loss 8.414e-01 (5.124e-01)	Time  0.000 ( 0.000)
Epoch [3] Val [10/12]	Accuracy 100.000 (80.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [3] Val [11/12]	Accuracy 100.000 (81.818)	Loss 7.425e-01 (nan)	Time  0.000 ( 0.000)
Epoch [3] Val [12/12]**	Accuracy 100.000 (83.333)	Loss 1.466e-01 (nan)	Time  0.000 ( 0.000)
Saved best model to ../../models/cdetect_ann_model_best.pth.tar

Epoch Stats [3/10] 	Accuracy 83.333 	Best True 	Time(s) 0:00:00.008136 	Avg Time(s) 0:00:00.010193
Epoch [4] Train [1/7]	Acc 69.000 (69.000)	Loss 6.703e-01 (6.703e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [2/7]	Acc 100.000 (84.500)	Loss 2.350e-01 (4.526e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [3/7]	Acc 100.000 (89.667)	Loss 2.697e-01 (3.917e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [4/7]	Acc 88.000 (89.250)	Loss 3.987e-01 (3.934e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [5/7]	Acc 94.000 (90.200)	Loss 3.094e-01 (3.766e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [6/7]	Acc 94.000 (90.833)	Loss 2.229e-01 (3.510e-01)	Time  0.001 ( 0.001)
Epoch [4] Train [7/7]**	Acc 100.000 (91.111)	Loss 1.883e-01 (3.461e-01)	Time  0.001 ( 0.001)
Epoch [4] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 6.212e-02 (6.212e-02)	Time  0.000 ( 0.000)
Epoch [4] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 5.540e-02 (5.876e-02)	Time  0.000 ( 0.000)
Epoch [4] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 1.579e-01 (9.182e-02)	Time  0.000 ( 0.000)
Epoch [4] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 9.324e-03 (7.120e-02)	Time  0.000 ( 0.000)
Epoch [4] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 5.655e-01 (1.701e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 2.974e-02 (1.467e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 3.098e-01 (1.700e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 8/12]	Accuracy  0.000 (87.500)	Loss 1.039e+00 (2.786e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [ 9/12]	Accuracy 100.000 (88.889)	Loss 4.076e-01 (2.930e-01)	Time  0.000 ( 0.000)
Epoch [4] Val [10/12]	Accuracy 100.000 (90.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [4] Val [11/12]	Accuracy 100.000 (90.909)	Loss 3.867e-01 (nan)	Time  0.000 ( 0.000)
Epoch [4] Val [12/12]**	Accuracy 100.000 (91.667)	Loss 6.262e-02 (nan)	Time  0.000 ( 0.000)
Saved best model to ../../models/cdetect_ann_model_best.pth.tar

Epoch Stats [4/10] 	Accuracy 91.667 	Best True 	Time(s) 0:00:00.008119 	Avg Time(s) 0:00:00.009683
Epoch [5] Train [1/7]	Acc 88.000 (88.000)	Loss 4.193e-01 (4.193e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [2/7]	Acc 75.000 (81.500)	Loss 4.374e-01 (4.283e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [3/7]	Acc 100.000 (87.667)	Loss 9.099e-02 (3.159e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [4/7]	Acc 88.000 (87.750)	Loss 3.175e-01 (3.163e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [5/7]	Acc 94.000 (89.000)	Loss 1.696e-01 (2.870e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [6/7]	Acc 100.000 (90.833)	Loss 5.486e-02 (2.483e-01)	Time  0.001 ( 0.001)
Epoch [5] Train [7/7]**	Acc 100.000 (91.111)	Loss 1.135e-01 (2.442e-01)	Time  0.001 ( 0.001)
Epoch [5] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 5.078e-02 (5.078e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 5.441e-02 (5.259e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 1.550e-01 (8.672e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 1.555e-03 (6.543e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 2.019e-01 (9.272e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 2.816e-02 (8.196e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 8.779e-02 (8.280e-02)	Time  0.000 ( 0.000)
Epoch [5] Val [ 8/12]	Accuracy 100.000 (100.000)	Loss 5.091e-01 (1.361e-01)	Time  0.000 ( 0.000)
Epoch [5] Val [ 9/12]	Accuracy 100.000 (100.000)	Loss 1.857e-01 (1.416e-01)	Time  0.000 ( 0.000)
Epoch [5] Val [10/12]	Accuracy 100.000 (100.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [5] Val [11/12]	Accuracy 100.000 (100.000)	Loss 1.350e-01 (nan)	Time  0.000 ( 0.000)
Epoch [5] Val [12/12]**	Accuracy 100.000 (100.000)	Loss 4.915e-02 (nan)	Time  0.000 ( 0.000)
Saved best model to ../../models/cdetect_ann_model_best.pth.tar

Epoch Stats [5/10] 	Accuracy 100.000 	Best True 	Time(s) 0:00:00.010618 	Avg Time(s) 0:00:00.009877
Epoch [6] Train [1/7]	Acc 94.000 (94.000)	Loss 2.009e-01 (2.009e-01)	Time  0.001 ( 0.001)
Epoch [6] Train [2/7]	Acc 100.000 (97.000)	Loss 4.369e-02 (1.223e-01)	Time  0.001 ( 0.001)
Epoch [6] Train [3/7]	Acc 94.000 (96.000)	Loss 1.401e-01 (1.282e-01)	Time  0.001 ( 0.001)
Epoch [6] Train [4/7]	Acc 94.000 (95.500)	Loss 2.128e-01 (1.494e-01)	Time  0.001 ( 0.001)
Epoch [6] Train [5/7]	Acc 88.000 (94.000)	Loss 2.738e-01 (1.743e-01)	Time  0.001 ( 0.001)
Epoch [6] Train [6/7]	Acc 88.000 (93.000)	Loss 2.722e-01 (1.906e-01)	Time  0.001 ( 0.001)
Epoch [6] Train [7/7]**	Acc 100.000 (93.212)	Loss 4.100e-02 (1.861e-01)	Time  0.001 ( 0.001)
Epoch [6] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 1.828e-02 (1.828e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 3.129e-02 (2.479e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 8.679e-02 (4.546e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 8.149e-04 (3.430e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 1.007e-01 (4.758e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 9.557e-03 (4.124e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 1.970e-02 (3.817e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 8/12]	Accuracy 100.000 (100.000)	Loss 2.937e-01 (7.011e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [ 9/12]	Accuracy 100.000 (100.000)	Loss 1.205e-01 (7.571e-02)	Time  0.000 ( 0.000)
Epoch [6] Val [10/12]	Accuracy 100.000 (100.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [6] Val [11/12]	Accuracy 100.000 (100.000)	Loss 3.595e-02 (nan)	Time  0.000 ( 0.000)
Epoch [6] Val [12/12]**	Accuracy 100.000 (100.000)	Loss 1.705e-02 (nan)	Time  0.001 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [6/10] 	Accuracy 100.000 	Best False 	Time(s) 0:00:00.010438 	Avg Time(s) 0:00:00.009976
Epoch [7] Train [1/7]	Acc 100.000 (100.000)	Loss 3.386e-02 (3.386e-02)	Time  0.001 ( 0.001)
Epoch [7] Train [2/7]	Acc 94.000 (97.000)	Loss 2.423e-01 (1.381e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [3/7]	Acc 94.000 (96.000)	Loss 1.463e-01 (1.408e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [4/7]	Acc 94.000 (95.500)	Loss 9.770e-02 (1.300e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [5/7]	Acc 94.000 (95.200)	Loss 1.217e-01 (1.284e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [6/7]	Acc 88.000 (94.000)	Loss 2.378e-01 (1.466e-01)	Time  0.001 ( 0.001)
Epoch [7] Train [7/7]**	Acc 100.000 (94.182)	Loss 9.276e-02 (1.450e-01)	Time  0.001 ( 0.001)
Epoch [7] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 1.164e-02 (1.164e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 3.165e-02 (2.165e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 8.081e-02 (4.137e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 8.983e-04 (3.125e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 6.743e-02 (3.849e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 5.954e-03 (3.306e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 4.873e-03 (2.904e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 8/12]	Accuracy 100.000 (100.000)	Loss 1.713e-01 (4.682e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [ 9/12]	Accuracy 100.000 (100.000)	Loss 1.205e-01 (5.500e-02)	Time  0.000 ( 0.000)
Epoch [7] Val [10/12]	Accuracy 100.000 (100.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [7] Val [11/12]	Accuracy 100.000 (100.000)	Loss 9.874e-03 (nan)	Time  0.000 ( 0.000)
Epoch [7] Val [12/12]**	Accuracy 100.000 (100.000)	Loss 1.081e-02 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [7/10] 	Accuracy 100.000 	Best False 	Time(s) 0:00:00.008966 	Avg Time(s) 0:00:00.009837
Epoch [8] Train [1/7]	Acc 81.000 (81.000)	Loss 3.658e-01 (3.658e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [2/7]	Acc 88.000 (84.500)	Loss 2.330e-01 (2.994e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [3/7]	Acc 100.000 (89.667)	Loss 2.213e-02 (2.069e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [4/7]	Acc 100.000 (92.250)	Loss 5.886e-02 (1.699e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [5/7]	Acc 100.000 (93.800)	Loss 7.047e-02 (1.500e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [6/7]	Acc 100.000 (94.833)	Loss 4.322e-02 (1.322e-01)	Time  0.001 ( 0.001)
Epoch [8] Train [7/7]**	Acc 100.000 (94.990)	Loss 6.756e-03 (1.284e-01)	Time  0.001 ( 0.001)
Epoch [8] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 9.743e-03 (9.743e-03)	Time  0.001 ( 0.001)
Epoch [8] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 4.627e-02 (2.801e-02)	Time  0.001 ( 0.001)
Epoch [8] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 7.663e-02 (4.421e-02)	Time  0.000 ( 0.001)
Epoch [8] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 1.425e-03 (3.352e-02)	Time  0.000 ( 0.001)
Epoch [8] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 6.763e-02 (4.034e-02)	Time  0.000 ( 0.001)
Epoch [8] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 6.057e-03 (3.462e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 1.670e-03 (2.992e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [ 8/12]	Accuracy 100.000 (100.000)	Loss 1.169e-01 (4.079e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [ 9/12]	Accuracy 100.000 (100.000)	Loss 1.723e-01 (5.540e-02)	Time  0.000 ( 0.000)
Epoch [8] Val [10/12]	Accuracy 100.000 (100.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [8] Val [11/12]	Accuracy 100.000 (100.000)	Loss 3.792e-03 (nan)	Time  0.000 ( 0.000)
Epoch [8] Val [12/12]**	Accuracy 100.000 (100.000)	Loss 8.606e-03 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [8/10] 	Accuracy 100.000 	Best False 	Time(s) 0:00:00.009791 	Avg Time(s) 0:00:00.009834
Epoch [9] Train [1/7]	Acc 94.000 (94.000)	Loss 9.085e-02 (9.085e-02)	Time  0.001 ( 0.001)
Epoch [9] Train [2/7]	Acc 94.000 (94.000)	Loss 1.654e-01 (1.281e-01)	Time  0.001 ( 0.001)
Epoch [9] Train [3/7]	Acc 100.000 (96.000)	Loss 2.992e-02 (9.538e-02)	Time  0.001 ( 0.001)
Epoch [9] Train [4/7]	Acc 100.000 (97.000)	Loss 5.672e-02 (8.572e-02)	Time  0.001 ( 0.001)
Epoch [9] Train [5/7]	Acc 94.000 (96.400)	Loss 1.500e-01 (9.856e-02)	Time  0.001 ( 0.001)
Epoch [9] Train [6/7]	Acc 94.000 (96.000)	Loss 1.480e-01 (1.068e-01)	Time  0.001 ( 0.001)
Epoch [9] Train [7/7]**	Acc 100.000 (96.121)	Loss 8.366e-02 (1.061e-01)	Time  0.001 ( 0.001)
Epoch [9] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 4.881e-03 (4.881e-03)	Time  0.000 ( 0.000)
Epoch [9] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 3.840e-02 (2.164e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 5.109e-02 (3.146e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 1.645e-03 (2.400e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 4.850e-02 (2.890e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 3.187e-03 (2.462e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 8.328e-04 (2.122e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 8/12]	Accuracy 100.000 (100.000)	Loss 1.060e-01 (3.181e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [ 9/12]	Accuracy 100.000 (100.000)	Loss 1.766e-01 (4.791e-02)	Time  0.000 ( 0.000)
Epoch [9] Val [10/12]	Accuracy 100.000 (100.000)	Loss nan (nan)	Time  0.000 ( 0.000)
Epoch [9] Val [11/12]	Accuracy 100.000 (100.000)	Loss 2.043e-03 (nan)	Time  0.000 ( 0.000)
Epoch [9] Val [12/12]**	Accuracy 100.000 (100.000)	Loss 4.152e-03 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [9/10] 	Accuracy 100.000 	Best False 	Time(s) 0:00:00.008310 	Avg Time(s) 0:00:00.009667
Epoch [10] Train [1/7]	Acc 94.000 (94.000)	Loss 1.331e-01 (1.331e-01)	Time  0.001 ( 0.001)
Epoch [10] Train [2/7]	Acc 100.000 (97.000)	Loss 1.382e-02 (7.344e-02)	Time  0.001 ( 0.001)
Epoch [10] Train [3/7]	Acc 94.000 (96.000)	Loss 1.164e-01 (8.776e-02)	Time  0.001 ( 0.001)
Epoch [10] Train [4/7]	Acc 88.000 (94.000)	Loss 2.043e-01 (1.169e-01)	Time  0.002 ( 0.001)
Epoch [10] Train [5/7]	Acc 100.000 (95.200)	Loss 4.387e-02 (1.023e-01)	Time  0.001 ( 0.001)
Epoch [10] Train [6/7]	Acc 100.000 (96.000)	Loss 5.979e-02 (9.520e-02)	Time  0.001 ( 0.001)
Epoch [10] Train [7/7]**	Acc 100.000 (96.121)	Loss 6.697e-02 (9.434e-02)	Time  0.001 ( 0.001)
Epoch [10] Val [ 1/12]	Accuracy 100.000 (100.000)	Loss 2.800e-03 (2.800e-03)	Time  0.000 ( 0.000)
Epoch [10] Val [ 2/12]	Accuracy 100.000 (100.000)	Loss 4.341e-02 (2.310e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 3/12]	Accuracy 100.000 (100.000)	Loss 3.999e-02 (2.873e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 4/12]	Accuracy 100.000 (100.000)	Loss 8.869e-04 (2.177e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 5/12]	Accuracy 100.000 (100.000)	Loss 3.103e-02 (2.362e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 6/12]	Accuracy 100.000 (100.000)	Loss 2.461e-03 (2.010e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 7/12]	Accuracy 100.000 (100.000)	Loss 5.069e-04 (1.730e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 8/12]	Accuracy 100.000 (100.000)	Loss 8.612e-02 (2.590e-02)	Time  0.000 ( 0.000)
Epoch [10] Val [ 9/12]	Accuracy 100.000 (100.000)	Loss 1.607e-01 (4.087e-02)	Time  0.001 ( 0.000)
Epoch [10] Val [10/12]	Accuracy 100.000 (100.000)	Loss nan (nan)	Time  0.001 ( 0.000)
Epoch [10] Val [11/12]	Accuracy 100.000 (100.000)	Loss 1.340e-03 (nan)	Time  0.000 ( 0.000)
Epoch [10] Val [12/12]**	Accuracy 100.000 (100.000)	Loss 2.331e-03 (nan)	Time  0.000 ( 0.000)
Saved checkpoint to ../../models/cdetect_ann_checkpoint.pth.tar

Epoch Stats [10/10]** 	Accuracy 100.000 	Best False 	Time(s) 0:00:00.010289 	Avg Time(s) 0:00:00.009732

Completed [10]  	Time 0:00:00.097338 	Best Accuracy 100.000 	Best Epoch 5
